id,user_id,vehicle_model_id,travel_type_id,package_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
163248,37689,12,2,NULL,58,1010,15,NULL,7/28/2013 23:15,0,0,7/28/2013 21:27,12.88963,77.60119,12.96691,77.74935,0
163249,37856,12,2,NULL,1262,393,15,NULL,7/29/2013 6:15,1,0,7/28/2013 21:33,12.81575,77.68465,13.19956,77.70688,0
163250,37857,12,2,NULL,357,149,15,NULL,7/29/2013 7:00,1,0,7/28/2013 21:39,13.03064,77.6491,12.93022,77.56039,0
163251,37858,89,3,2,393,NULL,NULL,NULL,7/29/2013 10:45,1,0,7/28/2013 21:40,13.19956,77.70688,NULL,NULL,0
163252,35281,12,2,NULL,67,1365,15,NULL,7/29/2013 7:30,1,0,7/28/2013 21:48,12.94379,77.58526,12.845653,77.677925,0
163253,32523,12,2,NULL,393,83,15,NULL,7/29/2013 0:45,0,1,7/28/2013 22:22,13.19956,77.70688,12.92415,77.67229,0
163255,36772,12,2,NULL,1150,1384,15,NULL,7/29/2013 8:30,1,0,7/28/2013 22:52,12.99287,77.71662,13.02853,77.54625,0
163259,37428,12,2,NULL,1365,83,15,NULL,7/29/2013 0:15,0,0,7/28/2013 23:04,12.845653,77.677925,12.92415,77.67229,0
163260,37860,65,3,2,1191,NULL,NULL,NULL,7/29/2013 16:30,1,0,7/28/2013 23:09,13.03017,77.56684,NULL,NULL,0
163263,20570,12,2,NULL,689,1068,15,NULL,7/29/2013 9:15,0,0,7/29/2013 0:10,12.97672,77.64927,13.044009,77.606805,0
163264,37862,12,2,NULL,722,585,15,NULL,7/29/2013 5:00,0,0,7/29/2013 0:21,12.91567,77.55465,12.97677,77.5727,0
163265,37863,89,2,NULL,61,393,15,NULL,7/29/2013 7:45,0,0,7/29/2013 0:48,12.96298,77.71229,13.19956,77.70688,0
163266,32363,12,2,NULL,1371,157,15,NULL,7/31/2013 12:45,1,0,7/29/2013 1:02,13.000418,77.674835,13.00858,77.66079,0
163267,37864,12,2,NULL,1189,393,15,NULL,7/29/2013 8:15,0,1,7/29/2013 1:36,12.91873,77.61494,13.19956,77.70688,0
163268,37865,12,2,NULL,1038,149,15,NULL,7/29/2013 9:00,0,0,7/29/2013 4:45,12.981266,77.637162,12.93022,77.56039,0
163269,37866,85,2,NULL,585,953,15,NULL,7/29/2013 14:00,0,0,7/29/2013 5:29,12.97677,77.5727,12.90536,77.54309,0
163271,35280,12,2,NULL,392,297,15,NULL,7/29/2013 17:15,0,0,7/29/2013 5:38,12.986284,77.735245,12.99789,77.61488,0
163272,37867,12,2,NULL,182,575,15,NULL,7/29/2013 9:00,0,1,7/29/2013 5:50,12.94574,77.64928,13.03017,77.56684,0
163273,37867,12,2,NULL,182,575,15,NULL,7/29/2013 9:00,0,1,7/29/2013 5:56,12.94574,77.64928,13.03017,77.56684,0
163275,34833,12,2,NULL,1217,936,15,NULL,7/29/2013 8:15,0,1,7/29/2013 6:52,13.04937,77.51179,12.97251,77.61954,0
163276,15932,12,2,NULL,1191,1038,15,NULL,7/29/2013 8:45,1,0,7/29/2013 7:23,13.03017,77.56684,12.981266,77.637162,0
163277,27458,12,2,NULL,1330,1285,15,NULL,7/29/2013 9:15,0,0,7/29/2013 7:29,12.953434,77.70651,12.993032,77.661494,0
163279,27458,12,2,NULL,1330,112,15,NULL,7/30/2013 8:30,0,0,7/29/2013 7:36,12.953434,77.70651,12.93331,77.56666,0
163280,27458,12,2,NULL,1285,1330,15,NULL,7/30/2013 17:00,0,0,7/29/2013 7:39,12.993032,77.661494,12.953434,77.70651,0
163281,27458,85,2,NULL,1330,1285,15,NULL,7/31/2013 11:00,0,0,7/29/2013 7:44,12.953434,77.70651,12.993032,77.661494,0
163282,3789,12,2,NULL,410,1037,15,NULL,7/29/2013 9:30,0,0,7/29/2013 7:44,13.05121,77.54113,12.934048,77.580568,0
163283,27458,12,2,NULL,1285,1330,15,NULL,7/31/2013 17:00,0,0,7/29/2013 7:47,12.993032,77.661494,12.953434,77.70651,0
163284,27458,90,2,NULL,1330,1285,15,NULL,08-01-2013 09:15,0,0,7/29/2013 7:50,12.953434,77.70651,12.993032,77.661494,0
163285,27458,12,2,NULL,1285,1330,15,NULL,08-01-2013 17:00,0,0,7/29/2013 7:52,12.993032,77.661494,12.953434,77.70651,0
163286,27458,12,2,NULL,1330,1285,15,NULL,08-02-2013 09:15,0,0,7/29/2013 8:24,12.953434,77.70651,12.993032,77.661494,0
163287,27458,12,2,NULL,1285,1330,15,NULL,08-02-2013 17:00,0,0,7/29/2013 8:26,12.993032,77.661494,12.953434,77.70651,0
163288,17685,12,3,2,448,NULL,NULL,NULL,7/29/2013 9:45,0,0,7/29/2013 8:27,12.92732,77.63575,NULL,NULL,0
163290,20598,89,2,NULL,448,1254,15,NULL,7/29/2013 10:30,0,0,7/29/2013 8:37,12.92732,77.63575,12.934048,77.580568,0
163291,17990,12,3,1,516,NULL,NULL,NULL,7/29/2013 9:45,0,0,7/29/2013 8:50,13.0056,77.65799,NULL,NULL,0
163292,23775,12,3,2,730,NULL,NULL,NULL,7/29/2013 11:00,0,0,7/29/2013 9:02,13.03386,77.51269,NULL,NULL,0
163293,37868,89,2,NULL,238,393,15,NULL,7/29/2013 12:00,0,0,7/29/2013 9:14,12.93711,77.60171,13.19956,77.70688,0
163294,18990,12,2,NULL,1384,142,15,NULL,7/29/2013 19:30,1,0,7/29/2013 9:18,13.02853,77.54625,12.91281,77.60923,0
163295,4791,85,2,NULL,1005,393,15,NULL,7/29/2013 12:30,0,0,7/29/2013 9:18,12.89096,77.60993,13.19956,77.70688,0
163296,37869,12,3,1,363,NULL,15,NULL,7/29/2013 11:00,1,0,7/29/2013 9:31,12.99287,77.71662,NULL,NULL,0
163297,37870,85,2,NULL,822,1384,15,NULL,7/29/2013 10:15,0,0,7/29/2013 9:31,13.01024,77.58056,13.02853,77.54625,0
163298,32599,12,3,1,293,NULL,NULL,NULL,7/29/2013 12:00,0,0,7/29/2013 9:42,12.849482,77.663187,NULL,NULL,0
163299,37075,12,2,NULL,1167,89,15,NULL,7/29/2013 10:45,0,0,7/29/2013 9:59,13.00037,77.72746,12.96519,77.71932,0
163300,37304,12,3,1,358,NULL,NULL,NULL,7/29/2013 11:30,0,0,7/29/2013 10:05,13.13785,77.47725,NULL,NULL,0
163302,15889,85,2,NULL,330,1384,15,NULL,7/31/2013 12:15,1,0,7/29/2013 10:19,12.858833,77.589127,13.02853,77.54625,0
163303,35962,12,2,NULL,1083,167,15,NULL,7/29/2013 10:30,0,0,7/29/2013 10:20,12.900648,77.589183,12.99036,77.58913,0
163304,37871,89,2,NULL,25,293,15,NULL,7/31/2013 9:30,0,0,7/29/2013 10:26,12.98059,77.57475,12.849482,77.663187,0
163305,37871,12,2,NULL,293,463,15,NULL,7/31/2013 17:30,0,0,7/29/2013 10:29,12.849482,77.663187,12.96037,77.58132,0
163306,37872,12,2,NULL,1056,393,15,NULL,7/29/2013 14:30,0,0,7/29/2013 10:35,12.919199,77.60931,13.19956,77.70688,0
163307,37873,89,3,2,1010,NULL,NULL,NULL,7/29/2013 11:00,0,0,7/29/2013 10:41,12.96691,77.74935,NULL,NULL,0
163308,36989,65,1,NULL,393,NULL,15,58,7/30/2013 15:00,0,0,7/29/2013 10:51,13.19956,77.70688,NULL,NULL,0
163310,37868,89,2,NULL,238,1393,15,NULL,7/29/2013 12:00,0,0,7/29/2013 10:59,12.93711,77.60171,13.19966,77.70688,0
163311,37875,89,2,NULL,667,393,15,NULL,08-10-2013 05:00,1,0,7/29/2013 11:26,12.97165,77.51316,13.19956,77.70688,0
163313,23557,12,2,NULL,393,1390,15,NULL,7/30/2013 0:00,0,0,7/29/2013 11:45,13.19956,77.70688,12.969368,77.641302,0
163314,37877,12,1,NULL,393,NULL,15,58,08-01-2013 00:45,1,0,7/29/2013 11:46,13.19956,77.70688,NULL,NULL,0
163316,37763,12,3,2,1096,NULL,NULL,NULL,7/29/2013 19:30,0,0,7/29/2013 11:54,12.96519,77.71932,NULL,NULL,0
163317,37878,12,2,NULL,1142,824,15,NULL,7/29/2013 17:15,1,0,7/29/2013 11:55,13.03369,77.62821,13.06557,77.58646,0
163318,33239,65,3,2,393,NULL,NULL,NULL,7/30/2013 6:00,0,0,7/29/2013 12:02,13.19956,77.70688,NULL,NULL,0
163319,37878,12,2,NULL,824,1142,15,NULL,7/29/2013 18:30,1,0,7/29/2013 12:03,13.06557,77.58646,13.03369,77.62821,0
163320,29889,12,3,1,1157,NULL,NULL,NULL,7/29/2013 13:00,0,0,7/29/2013 12:06,13.05121,77.54113,NULL,NULL,0
163324,38599,12,2,NULL,393,1083,15,NULL,7/29/2013 22:00,1,0,7/29/2013 12:30,13.19956,77.70688,12.900648,77.589183,0
163326,33218,12,2,NULL,471,590,15,NULL,7/29/2013 13:30,0,0,7/29/2013 12:33,13.01854,77.63524,13.00826,77.56433,0
163327,37883,12,3,1,209,NULL,NULL,NULL,7/29/2013 14:30,0,0,7/29/2013 12:42,12.97842,77.62972,NULL,NULL,0
163328,37598,12,2,NULL,1102,529,15,NULL,7/29/2013 14:30,0,0,7/29/2013 12:54,12.93652,77.54481,12.93615,77.61322,0
163329,22775,12,2,NULL,353,83,15,NULL,7/30/2013 8:00,1,0,7/29/2013 12:55,13.03241,77.59914,12.92415,77.67229,0
163330,37884,87,3,2,1095,NULL,NULL,NULL,7/29/2013 14:00,1,0,7/29/2013 13:02,12.92415,77.67229,NULL,NULL,0
163331,12735,12,2,NULL,455,1010,15,NULL,7/29/2013 16:15,0,0,7/29/2013 13:03,12.999874,77.67812,12.96691,77.74935,0
163332,37885,12,2,NULL,1098,585,15,NULL,7/29/2013 17:00,0,0,7/29/2013 13:28,12.93652,77.54481,12.97677,77.5727,0
163333,35281,12,2,NULL,1365,1101,15,NULL,7/29/2013 14:45,1,0,7/29/2013 13:31,12.845653,77.677925,12.93652,77.54481,0
163336,5870,12,2,NULL,393,499,15,NULL,08-09-2013 22:30,1,0,7/29/2013 13:44,13.19956,77.70688,12.88973,77.64865,0
163337,33882,12,2,NULL,410,1026,NULL,NULL,08-05-2013 14:15,0,0,7/29/2013 13:45,13.05121,77.54113,13.10482,77.57631,0
163338,33882,12,2,NULL,410,1026,NULL,NULL,08-06-2013 14:15,0,0,7/29/2013 13:45,13.05121,77.54113,13.10482,77.57631,0
163340,33882,12,2,NULL,410,1026,NULL,NULL,08-08-2013 14:15,0,0,7/29/2013 13:45,13.05121,77.54113,13.10482,77.57631,0
163341,37075,12,2,NULL,89,1167,15,NULL,7/29/2013 15:30,0,0,7/29/2013 13:46,12.96519,77.71932,13.00037,77.72746,0
163342,37888,12,2,NULL,293,1384,15,NULL,7/29/2013 19:00,1,0,7/29/2013 13:47,12.849482,77.663187,13.02853,77.54625,0
163343,34530,89,3,1,1017,NULL,NULL,NULL,7/29/2013 15:00,0,0,7/29/2013 13:53,13.11084,77.60074,NULL,NULL,0
163344,37889,24,2,NULL,393,488,15,NULL,7/29/2013 19:30,1,0,7/29/2013 14:13,13.19956,77.70688,12.959979,77.647998,0
163345,37890,12,2,NULL,1017,585,15,NULL,7/29/2013 17:45,0,0,7/29/2013 14:20,13.11084,77.60074,12.97677,77.5727,0
163346,37891,12,2,NULL,269,1282,15,NULL,7/30/2013 7:30,0,0,7/29/2013 14:27,12.9744,77.69183,12.959687,77.747099,0
163347,37892,89,2,NULL,217,393,15,NULL,7/29/2013 23:45,1,0,7/29/2013 14:30,13.0011,77.6235,13.19956,77.70688,0
163348,33182,12,2,NULL,393,471,15,NULL,08-05-2013 23:00,0,0,7/29/2013 14:30,13.19956,77.70688,13.01854,77.63524,0
163349,27250,12,2,NULL,433,1061,15,NULL,7/29/2013 17:00,1,0,7/29/2013 14:43,12.91226,77.59773,12.924878,77.566255,0
163351,5955,12,2,NULL,1038,450,15,NULL,7/30/2013 2:00,0,0,7/29/2013 14:55,12.981266,77.637162,12.9334,77.62652,0
163352,40878,12,2,NULL,722,455,15,NULL,7/29/2013 16:30,0,0,7/29/2013 14:57,12.91567,77.55465,12.999874,77.67812,0
163353,38672,12,3,1,455,NULL,NULL,NULL,7/29/2013 18:45,1,0,7/29/2013 15:02,12.999874,77.67812,NULL,NULL,0
163354,37895,28,3,1,1165,NULL,NULL,NULL,7/29/2013 15:30,0,0,7/29/2013 15:09,12.990947,77.687112,NULL,NULL,0
163355,38672,12,3,1,455,NULL,NULL,NULL,7/29/2013 18:30,1,0,7/29/2013 15:10,12.999874,77.67812,NULL,NULL,0
163356,20598,12,2,NULL,1254,448,15,NULL,7/29/2013 17:00,0,0,7/29/2013 15:20,12.934048,77.580568,12.92732,77.63575,0
163357,27333,12,3,1,1262,NULL,NULL,NULL,7/29/2013 16:30,0,0,7/29/2013 15:21,12.81575,77.68465,NULL,NULL,0
163358,5641,28,2,NULL,1384,122,15,NULL,7/30/2013 10:00,0,0,7/29/2013 15:22,13.02853,77.54625,12.99682,77.60436,0
163360,37896,12,2,NULL,572,393,15,NULL,7/30/2013 2:00,0,0,7/29/2013 15:28,12.91873,77.61494,13.19956,77.70688,0
163361,37897,85,2,NULL,626,1237,15,NULL,7/29/2013 21:00,1,0,7/29/2013 15:31,12.975066,77.6027,12.92645,77.61206,0
163362,37898,12,2,NULL,1069,363,15,NULL,7/29/2013 17:00,0,0,7/29/2013 15:34,12.949764,77.643524,12.99287,77.71662,0
163365,35721,12,2,NULL,1034,168,15,NULL,08-07-2013 22:15,1,0,7/29/2013 15:40,13.047926,77.597766,12.99313,77.59828,0
163366,33614,89,2,NULL,467,392,15,NULL,7/30/2013 11:00,0,0,7/29/2013 15:49,12.98793,77.52612,12.986284,77.735245,0
163367,33614,89,2,NULL,392,467,15,NULL,7/30/2013 20:00,0,0,7/29/2013 15:51,12.986284,77.735245,12.98793,77.52612,0
163368,37901,12,2,NULL,515,393,15,NULL,08-02-2013 20:30,1,0,7/29/2013 15:52,12.97896,77.67345,13.19956,77.70688,0
163369,33218,12,2,NULL,1224,471,15,NULL,7/29/2013 19:00,0,0,7/29/2013 15:52,13.012419,77.555151,13.01854,77.63524,0
163370,37902,12,2,NULL,1365,136,15,NULL,7/29/2013 16:30,0,0,7/29/2013 15:52,12.845653,77.677925,12.90796,77.62418,0
163371,3789,89,2,NULL,410,105,15,NULL,7/29/2013 18:15,0,0,7/29/2013 15:56,13.05121,77.54113,13.01766,77.64503,0
163372,37470,12,2,NULL,293,1084,15,NULL,7/29/2013 17:30,0,0,7/29/2013 15:59,12.849482,77.663187,12.892657,77.581866,0
163373,37903,12,2,NULL,1189,1096,15,NULL,7/29/2013 20:00,0,1,7/29/2013 16:00,12.91873,77.61494,12.96519,77.71932,0
163375,37212,12,2,NULL,548,278,15,NULL,7/29/2013 17:00,0,0,7/29/2013 16:09,12.96598,77.57691,13.00472,77.55381,0
163376,37905,12,2,NULL,585,788,15,NULL,7/30/2013 7:15,0,0,7/29/2013 16:11,12.97677,77.5727,12.92471,77.49867,0
163377,26537,12,2,NULL,730,1349,15,NULL,7/29/2013 17:30,1,0,7/29/2013 16:12,13.03386,77.51269,12.993686,77.587527,0
163378,33516,12,3,1,516,NULL,NULL,NULL,7/30/2013 8:15,1,0,7/29/2013 16:14,13.0056,77.65799,NULL,NULL,0
163379,37906,12,2,NULL,393,1295,15,NULL,08-08-2013 06:00,1,0,7/29/2013 16:25,13.19956,77.70688,12.929071,77.627708,0
163381,37907,24,1,NULL,393,NULL,15,203,08-04-2013 04:45,1,0,7/29/2013 16:41,13.19956,77.70688,NULL,NULL,0
163382,37908,12,2,NULL,1063,393,15,NULL,7/31/2013 3:30,1,0,7/29/2013 16:53,12.934477,77.611284,13.19956,77.70688,0
163383,950,12,2,NULL,852,1095,15,NULL,7/29/2013 18:00,0,0,7/29/2013 17:00,12.98758,77.60512,12.92415,77.67229,0
163384,37908,12,2,NULL,1063,393,15,NULL,7/31/2013 3:00,1,0,7/29/2013 17:00,12.934477,77.611284,13.19956,77.70688,0
163387,37534,12,2,NULL,1189,1376,15,NULL,7/30/2013 5:30,1,0,7/29/2013 17:31,12.91873,77.61494,12.870296,77.537457,0
163389,37910,12,2,NULL,963,793,15,NULL,7/29/2013 19:00,0,0,7/29/2013 17:33,12.99111,77.59204,13.02239,77.59492,0
163390,37911,28,2,NULL,585,905,15,NULL,7/29/2013 22:30,1,0,7/29/2013 17:39,12.97677,77.5727,13.00645,77.55748,0
163391,37450,12,2,NULL,83,1017,15,NULL,7/29/2013 19:30,0,0,7/29/2013 18:12,12.92415,77.67229,13.11084,77.60074,0
163394,37913,12,2,NULL,393,1262,15,NULL,08-01-2013 23:30,1,0,7/29/2013 18:21,13.19956,77.70688,12.81575,77.68465,1
163397,36112,12,2,NULL,393,136,15,NULL,7/29/2013 20:15,0,0,7/29/2013 18:38,13.19956,77.70688,12.90796,77.62418,0
163398,28545,12,2,NULL,1098,585,15,NULL,7/29/2013 21:45,0,0,7/29/2013 18:51,12.93652,77.54481,12.97677,77.5727,0
163399,37914,28,2,NULL,451,393,15,NULL,7/30/2013 3:00,0,0,7/29/2013 18:55,12.9739,77.57914,13.19956,77.70688,0
163400,27055,12,2,NULL,585,117,15,NULL,7/30/2013 6:45,0,0,7/29/2013 18:58,12.97677,77.5727,12.86966,77.62737,0
163401,36933,12,2,NULL,1301,393,15,NULL,7/31/2013 9:00,0,1,7/29/2013 19:00,12.937222,77.626915,13.19956,77.70688,0
163402,37877,12,1,NULL,393,NULL,15,58,08-01-2013 12:45,0,0,7/29/2013 19:05,13.19956,77.70688,NULL,NULL,0
163403,868,12,2,NULL,238,452,15,NULL,7/30/2013 4:30,0,0,7/29/2013 19:14,12.93711,77.60171,12.95278,77.59088,0
163404,37916,12,2,NULL,353,1230,15,NULL,7/29/2013 20:15,0,0,7/29/2013 19:26,13.03241,77.59914,13.02239,77.59492,0
163406,37918,65,2,NULL,1391,393,15,NULL,7/30/2013 16:30,0,0,7/29/2013 19:37,12.970926,77.647321,13.19956,77.70688,0
163407,37919,87,2,NULL,1205,393,15,NULL,7/30/2013 2:00,0,0,7/29/2013 19:41,13.01899,77.54744,13.19956,77.70688,0
163408,37921,12,2,NULL,1130,393,15,NULL,7/30/2013 4:00,0,0,7/29/2013 19:51,12.93711,77.60171,13.19956,77.70688,0
163409,30564,65,2,NULL,168,1017,15,NULL,7/30/2013 4:30,0,0,7/29/2013 19:53,12.99313,77.59828,13.11084,77.60074,0
163411,37920,12,2,NULL,1323,1371,15,NULL,7/31/2013 12:30,0,0,7/29/2013 20:01,12.869805,77.653211,13.000418,77.674835,0
163412,38694,12,2,NULL,590,1376,15,NULL,7/29/2013 20:30,0,0,7/29/2013 20:01,13.00826,77.56433,12.870296,77.537457,0
163414,37925,12,2,NULL,488,1384,15,NULL,7/30/2013 8:30,0,0,7/29/2013 20:14,12.959979,77.647998,13.02853,77.54625,0
163416,37926,12,2,NULL,1237,393,15,NULL,7/30/2013 3:00,0,0,7/29/2013 20:19,12.92645,77.61206,13.19956,77.70688,0
163417,37927,12,2,NULL,1010,393,15,NULL,7/30/2013 5:30,0,0,7/29/2013 20:28,12.96691,77.74935,13.19956,77.70688,0
163418,37928,12,2,NULL,1102,142,15,NULL,7/29/2013 21:00,0,0,7/29/2013 20:35,12.93652,77.54481,12.91281,77.60923,0
163420,37929,12,2,NULL,601,393,15,NULL,7/30/2013 4:00,0,0,7/29/2013 20:44,13.02434,77.56593,13.19956,77.70688,0
163421,37930,12,2,NULL,184,420,15,NULL,7/29/2013 21:45,0,0,7/29/2013 20:44,12.95871,77.56337,12.94396,77.51043,0
163422,37803,12,2,NULL,768,393,15,NULL,7/30/2013 5:00,0,0,7/29/2013 20:57,12.98999,77.55332,13.19956,77.70688,0
163423,405,12,2,NULL,466,393,15,NULL,7/30/2013 8:00,0,0,7/29/2013 21:07,13.017436,77.64458,13.19956,77.70688,0
163424,22565,12,2,NULL,83,1262,15,NULL,7/30/2013 8:00,0,0,7/29/2013 21:15,12.92415,77.67229,12.81575,77.68465,0
163425,37931,12,2,NULL,1032,540,15,NULL,7/30/2013 20:30,0,0,7/29/2013 21:53,12.913301,77.685592,12.92768,77.62664,0
163426,37932,89,2,NULL,105,393,15,NULL,7/30/2013 6:00,1,0,7/29/2013 21:54,13.01766,77.64503,13.19956,77.70688,0
163427,37933,12,2,NULL,238,393,15,NULL,7/30/2013 16:45,1,0,7/29/2013 21:59,12.93711,77.60171,13.19956,77.70688,0
163428,37934,12,3,1,1010,NULL,NULL,NULL,7/30/2013 9:45,0,0,7/29/2013 22:05,12.96691,77.74935,NULL,NULL,0
163430,17685,12,3,2,448,NULL,NULL,NULL,7/30/2013 7:30,0,0,7/29/2013 22:32,12.92732,77.63575,NULL,NULL,0
163431,37935,12,2,NULL,1185,393,15,NULL,7/30/2013 4:00,0,0,7/29/2013 22:35,13.00983,77.62967,13.19956,77.70688,0
163432,33209,12,2,NULL,1044,393,15,NULL,7/30/2013 0:30,1,0,7/29/2013 22:42,12.968887,77.644329,13.19956,77.70688,0
163433,36959,12,3,1,1041,NULL,NULL,NULL,7/30/2013 7:30,1,0,7/29/2013 22:46,12.974408,77.6648,NULL,NULL,0
163434,37936,28,2,NULL,136,1021,15,NULL,7/30/2013 22:15,1,0,7/29/2013 22:48,12.90796,77.62418,13.02853,77.54625,0
163435,37937,89,2,NULL,393,83,15,NULL,08-05-2013 08:00,1,0,7/29/2013 22:51,13.19956,77.70688,12.92415,77.67229,0
163436,37364,12,2,NULL,1323,585,15,NULL,7/30/2013 11:15,0,0,7/29/2013 22:56,12.869805,77.653211,12.97677,77.5727,0
163437,37938,89,2,NULL,83,293,15,NULL,7/30/2013 7:30,1,0,7/29/2013 23:41,12.92415,77.67229,12.849482,77.663187,0
163439,35280,28,2,NULL,392,297,15,NULL,7/30/2013 17:00,0,0,7/29/2013 23:52,12.986284,77.735245,12.99789,77.61488,0
163441,37939,12,2,NULL,1197,393,15,NULL,7/31/2013 4:00,1,0,7/29/2013 23:58,12.95431,77.6553,13.19956,77.70688,0
163442,21039,12,2,NULL,24,452,15,NULL,7/30/2013 6:15,1,0,7/30/2013 0:04,13.03289,77.59194,12.95278,77.59088,0
163443,21634,28,2,NULL,83,296,15,NULL,7/30/2013 10:30,1,0,7/30/2013 0:47,12.92415,77.67229,12.96662,77.59868,0
163444,20570,12,2,NULL,689,1068,15,NULL,7/30/2013 9:30,0,0,7/30/2013 1:19,12.97672,77.64927,13.044009,77.606805,0
163445,37345,90,2,NULL,693,393,15,NULL,7/30/2013 20:30,1,0,7/30/2013 2:29,12.90868,77.60398,13.19956,77.70688,0
163447,37940,12,3,2,150,NULL,NULL,NULL,7/30/2013 8:00,0,1,7/30/2013 3:10,12.89724,77.61065,NULL,NULL,0
163448,37941,89,2,NULL,1036,571,15,NULL,7/30/2013 7:45,0,1,7/30/2013 6:24,12.925568,77.580568,12.95185,77.69642,0
163449,34833,12,2,NULL,334,936,15,NULL,7/30/2013 9:30,0,1,7/30/2013 6:41,13.00171,77.58056,12.97251,77.61954,0
163450,37938,12,2,NULL,83,293,15,NULL,7/31/2013 7:30,0,0,7/30/2013 6:48,12.92415,77.67229,12.849482,77.663187,0
163451,37942,12,2,NULL,1010,393,15,NULL,7/30/2013 8:45,0,1,7/30/2013 6:53,12.96691,77.74935,13.19956,77.70688,0
163453,34252,12,2,NULL,1217,393,15,NULL,7/30/2013 11:30,1,0,7/30/2013 7:22,13.04937,77.51179,13.19956,77.70688,0
163454,37943,89,2,NULL,1032,585,15,NULL,7/30/2013 14:00,0,0,7/30/2013 7:35,12.913301,77.685592,12.97677,77.5727,0
163455,37944,12,2,NULL,1032,396,15,NULL,7/30/2013 20:00,0,0,7/30/2013 7:48,12.913301,77.685592,12.92073,77.66482,0
163456,33292,24,2,NULL,142,1254,15,NULL,7/30/2013 9:45,0,0,7/30/2013 7:53,12.91281,77.60923,12.934048,77.580568,0
163459,37252,24,3,2,585,NULL,NULL,NULL,7/30/2013 11:00,0,1,7/30/2013 8:04,12.97677,77.5727,NULL,NULL,0
163460,20598,12,2,NULL,448,1254,15,NULL,7/30/2013 10:15,0,0,7/30/2013 8:07,12.92732,77.63575,12.934048,77.580568,0
163461,23428,28,2,NULL,458,585,15,NULL,7/31/2013 11:00,0,0,7/30/2013 8:08,13.00037,77.72746,12.97677,77.5727,0
163463,37947,12,2,NULL,220,393,15,NULL,7/31/2013 9:00,0,0,7/30/2013 8:22,12.99722,77.62003,13.19956,77.70688,0
163467,37949,65,1,NULL,393,NULL,15,32,08-02-2013 00:30,1,0,7/30/2013 9:29,13.19956,77.70688,NULL,NULL,0
163469,37951,12,2,NULL,1254,1017,15,NULL,7/30/2013 10:30,0,0,7/30/2013 9:44,12.934048,77.580568,13.11084,77.60074,0
163470,37763,12,3,2,1096,NULL,NULL,NULL,7/30/2013 12:00,0,0,7/30/2013 9:46,12.96519,77.71932,NULL,NULL,0
163471,33239,87,3,2,83,NULL,NULL,NULL,7/30/2013 10:30,0,0,7/30/2013 9:56,12.92415,77.67229,NULL,NULL,0
163472,19468,12,3,1,1351,NULL,NULL,NULL,7/30/2013 12:00,1,0,7/30/2013 9:59,12.894352,77.675265,NULL,NULL,0
163475,37820,12,2,NULL,1062,409,15,NULL,7/30/2013 11:30,0,0,7/30/2013 10:27,13.059784,77.609219,13.07746,77.60668,0
163476,37953,65,2,NULL,1330,393,15,NULL,7/31/2013 16:15,1,0,7/30/2013 10:28,12.953434,77.70651,13.19956,77.70688,0
163477,37941,12,2,NULL,571,217,15,NULL,7/30/2013 11:00,0,0,7/30/2013 10:33,12.95185,77.69642,13.0011,77.6235,0
163478,37953,65,2,NULL,1330,393,15,NULL,7/31/2013 16:15,1,0,7/30/2013 10:35,12.953434,77.70651,13.19956,77.70688,0
163479,37867,12,2,NULL,182,601,15,NULL,7/30/2013 11:15,0,0,7/30/2013 10:35,12.94574,77.64928,13.02434,77.56593,0
163481,38694,12,2,NULL,1376,590,15,NULL,7/30/2013 12:45,0,0,7/30/2013 11:59,12.870296,77.537457,13.00826,77.56433,0
163482,37955,12,2,NULL,61,585,15,NULL,7/30/2013 17:30,1,0,7/30/2013 12:01,12.96298,77.71229,12.97677,77.5727,0
163483,37956,36,3,2,580,NULL,NULL,NULL,08-02-2013 11:00,0,0,7/30/2013 12:16,12.97038,77.61045,NULL,NULL,0
163484,22767,12,2,NULL,1147,168,15,NULL,7/30/2013 17:30,1,0,7/30/2013 12:24,13.03064,77.6491,12.99313,77.59828,0
163485,37957,12,3,1,296,NULL,NULL,NULL,7/30/2013 13:00,0,0,7/30/2013 12:24,12.96662,77.59868,NULL,NULL,0
163486,33188,12,2,NULL,571,393,15,NULL,08-03-2013 10:00,1,0,7/30/2013 12:30,12.95185,77.69642,13.19956,77.70688,0
163487,24348,12,2,NULL,420,184,15,NULL,7/30/2013 15:00,0,0,7/30/2013 12:34,12.94396,77.51043,12.95871,77.56337,0
163488,24348,89,2,NULL,184,420,15,NULL,7/30/2013 17:30,0,0,7/30/2013 12:34,12.95871,77.56337,12.94396,77.51043,0
163489,37958,89,2,NULL,455,1038,15,NULL,7/30/2013 13:30,0,0,7/30/2013 12:41,12.999874,77.67812,12.981266,77.637162,0
163490,37816,12,2,NULL,585,571,15,NULL,7/30/2013 21:30,0,0,7/30/2013 12:44,12.97677,77.5727,12.95185,77.69642,0
163491,37959,12,2,NULL,393,328,15,NULL,7/30/2013 21:15,1,0,7/30/2013 12:44,13.19956,77.70688,12.94531,77.56553,0
163493,31957,12,3,1,1069,NULL,NULL,NULL,7/30/2013 15:30,1,0,7/30/2013 13:01,12.949764,77.643524,NULL,NULL,0
